Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
PSD-NW-D3-2020-1-30-T3,PSD-NW-2020-1-30-T3,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,3,"DH, CM, IA",0.465,26,0.943773847,1817.791739,163.6363076,26,26,2.605134798,0.049096653,0.733223554,0.762285781,0.124923382,0.017574848,15.7606841,1.279451876,10.79121547,267.6827957,1,1,1,0,0.03655914,0.577419355,0,1,0.24516129
PSD-NW-D3-2020-1-30-T4,PSD-NW-2020-1-30-T4,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,4,"DH, CM, IA",0.4215,14,0.830516894,1075.258107,154.1557771,14,14,0.700646402,0.049096653,0.74946574,0.902285662,0.102347432,0.010788064,25.58060967,1.462625767,4.83232503,283.5587189,1,1,1,0,0,0.542111507,1,0,0.163701068
PSD-NW-D3-2020-1-30-T5,PSD-NW-2020-1-30-T5,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,5,"DH, CM, IA",0.3715,25,0.896090746,1749.443806,206.5813074,25,25,2.39604863,0.049096653,0.72983733,0.738441438,0.106661965,0.012374327,21.63756708,1.299229255,8.807472826,192.7335128,1,1,1,0,0,0.632570659,1,0,0.418573351
PSD-SW-D3-2016-10-11-T1,PSD-SW-2016-10-11-T1,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,1,"SC, JW",0.182,12,0.834757276,1284.917764,190.6043654,12,12,1.742641303,0.049096653,0.543238462,0.708714673,0.110248183,0.015053185,21.4324515,1.370775623,9.386950549,220.8791209,1,1,1,0,0,0.788461538,1,0,0.667582418
PSD-SW-D3-2016-10-11-T2,PSD-SW-2016-10-11-T2,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,2,"SC, JW",0.278,17,0.8835464,1433.665723,180.3346904,17,17,0.736731221,0.049096653,0.698329342,0.872917397,0.102693849,0.012833755,20.67869936,1.383443737,6.422122302,149.9640288,1,1,1,0,0,0.661870504,1,0,0.526978417
PSD-SW-D3-2016-10-11-T3,PSD-SW-2016-10-11-T3,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,3,"SC, JW",0.291,18,0.926335305,1468.512347,188.871078,18,18,2.071008502,0.049096653,0.824274932,0.709360969,0.100920393,0.011426221,14.93361015,1.287899807,10.92209371,150.6271478,1,1,1,0,0.030927835,0.802405498,0,0,0.450171821
PSD-SW-D3-2016-10-11-T4,PSD-SW-2016-10-11-T4,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,4,"SC, JW",0.1605,13,0.884308188,1381.091944,222.9376085,13,13,0.890155463,0.049096653,0.763469313,0.837547023,0.099205466,0.011809108,19.89637681,1.314976526,28.49545455,128.3738318,1,1,0,0,0.186915888,1.012461059,1,0,0.445482866
PSD-SW-D3-2016-10-11-T5,PSD-SW-2016-10-11-T5,Pulau Subar Darat,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,5,"SC, JW",0.1465,10,0.764621603,1194.904258,194.344886,10,10,1.124356161,0.049096653,0.703534018,0.859567289,0.098018157,0.010691515,25.95295337,1.331442652,6.481911263,205.9556314,1,1,0,0,0.04778157,0.85665529,1,0,0.385665529
PSL-SE-D3-2015-12-8-T1,PSL-SE-2015-12-8-T1,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,1,"DH, YC",0.4335,19,0.860204154,1470.62353,186.7709266,19,19,1.589533557,0.049096653,0.758051102,0.800496721,0.108717873,0.012556494,20.80175521,1.291051995,6.898961938,232.9631829,1,1,1,0,0,0.685121107,1,0,0.207612457
PSL-SE-D3-2015-12-8-T2,PSL-SE-2015-12-8-T2,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,2,"DH, YC",0.3085,19,0.902805177,1442.053466,207.35504,19,19,2.329168759,0.049096653,0.731755032,0.698575733,0.146787235,0.027961661,18.36125,1.259813278,28.42663425,145.9805511,1,1,1,0,0.008103728,0.764991896,0,0,0.316045381
PSL-SE-D3-2015-12-8-T3,PSL-SE-2015-12-8-T3,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,3,"DH, YC",0.3735,18,0.907469234,1363.710221,123.0352518,18,18,1.717415519,0.049096653,0.647384163,0.810556924,0.084070821,0.009606611,19.06926579,1.307927978,5.971847507,199.8125837,1,1,1,0,0,0.431057564,1,0,0.491298527
PSL-SE-D3-2015-12-8-T4,PSL-SE-2015-12-8-T4,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,4,"DH, YC",0.519,19,0.89212618,1274.994063,141.7087525,19,19,2.56616822,0.049096653,0.615554502,0.757997881,0.08918667,0.011072418,19.84764341,1.285833603,8.248246493,160.6262042,1,1,1,0,0,0.889210019,0,0,0.428709056
PSL-SE-D3-2015-12-8-T5,PSL-SE-2015-12-8-T5,Pulau Subar Laut,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,5,"DH, YC",0.596,27,0.904907155,1632.567939,174.6765565,27,27,1.307091114,0.049096653,0.717347862,0.88415183,0.094118748,0.011686723,15.58571862,1.195725655,7.259591723,142.0721477,1,1,1,0,0.012583893,0.765100671,0,0,0.19966443
PSL-SE-D3-2018-10-22-T1,PSL-SE-2018-10-22-T1,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,1,SC,0.3185,20,0.927902329,1296.774749,153.8333805,20,20,1.867163036,0.049096653,0.822002544,0.89916461,0.101877002,0.013966143,14.50832944,1.218794248,6.781796117,185.1098901,1,1,1,0,0,0.527472527,0,1,0.359497645
PSL-SE-D3-2018-10-22-T2,PSL-SE-2018-10-22-T2,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,2,SC,0.4325,21,0.931655585,1416.642224,178.6991597,21,21,0.877652656,0.049096653,0.813960384,0.675115528,0.099950853,0.011693401,12.75843384,1.288123315,8.37150289,197.8988095,1,1,1,0,0,0.750289017,1,0,0.368786127
PSL-SE-D3-2018-10-22-T3,PSL-SE-2018-10-22-T3,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,3,SC,0.253,14,0.808394132,1498.993986,204.4549605,14,14,2.115154526,0.049096653,0.722790508,0.770059467,0.117281746,0.017462653,13.2358026,1.316534483,5.229618474,414.7826087,1,1,0,0,0,0.337944664,0,1,0.383399209
PSL-SE-D3-2018-10-22-T4,PSL-SE-2018-10-22-T4,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,4,SC,0.344,11,0.792725798,922.16173,78.67951069,11,11,0.627358683,0.049096653,0.839428233,0.792572258,0.095700403,0.009997485,11.24934959,1.269709924,9.096742424,377.6889535,1,1,1,0,0,0.350290698,0,1,0.165697674
PSL-SE-D3-2018-10-22-T5,PSL-SE-2018-10-22-T5,Pulau Subar Laut,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,5,SC,0.2685,17,0.917498067,1529.431601,222.0408953,17,17,1.452058372,0.049096653,0.844844966,0.865097089,0.146058378,0.026046722,15.26747421,1.247180483,6.103103662,305.4003724,1,1,1,0,0.026070764,0.391061453,0,1,0.446927374
PSL-SE-D3-2019-11-8-T1,PSL-SE-2019-11-8-T1,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,1,"DH, CM, EB, SJ",0.472,20,0.911564565,1107.660925,71.91623541,20,20,0.731638625,0.049096653,0.745710771,0.753508736,0.080274181,0.007937041,14.40689571,1.210227754,6.732494145,189.1419492,1,1,1,0,0,0.663135593,0,1,0.495762712
PSL-SE-D3-2019-11-8-T2,PSL-SE-2019-11-8-T2,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,2,"DH, CM, EB, SJ",0.3345,13,0.837025567,1243.962983,129.2254841,13,13,2.190444905,0.049096653,0.678477094,0.775915763,0.117928284,0.015197034,16.9219469,1.259159447,7.580307615,312.3168909,1,1,1,0,0.02690583,0.550074738,0,1,0.055306428
PSL-SE-D3-2019-11-8-T3,PSL-SE-2019-11-8-T3,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,3,"DH, CM, EB, SJ",0.4055,19,0.895212408,1613.697245,111.0499416,19,19,1.294026712,0.049096653,0.67453202,0.833009014,0.085321452,0.00914498,19.3148248,1.336260979,7.607336621,189.3464858,1,1,1,0,0.032059186,0.722564735,0,0,0.363748459
PSL-SE-D3-2019-11-8-T4,PSL-SE-2019-11-8-T4,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,4,"DH, CM, EB, SJ",0.341,18,0.906433553,1591.290847,199.9182548,18,18,2.268757982,0.049096653,0.794107525,0.713625857,0.12392372,0.019370359,20.26950092,1.305848649,12.82974096,238.3870968,1,1,1,0,0,0.570381232,0,0,0.366568915
PSL-SE-D3-2019-11-8-T5,PSL-SE-2019-11-8-T5,Pulau Subar Laut,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,5,"DH, CM, EB, SJ",0.5155,15,0.904911845,1411.849207,144.2918791,15,15,0.64893122,0.049096653,0.839700707,0.693562083,0.083344508,0.009232672,14.46741085,1.273853162,6.538797284,158.9524733,1,1,1,0,0,0.553831232,0,0,0.568380213
RL-W-D3-2016-1-15-T1,RL-W-2016-1-15-T1,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, YC",0.666,24,0.936400364,1808.285277,209.5810448,24,24,1.807518816,0.049096653,0.836834385,0.783750827,0.120891397,0.017152952,22.61494118,1.329893525,6.311373874,256.5658094,1,1,1,0,0,0.404654655,1,0,0.397897898
RL-W-D3-2016-1-15-T2,RL-W-2016-1-15-T2,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, YC",0.71,28,0.925355088,1846.794329,196.6814284,28,28,2.618800733,0.049096653,0.764974713,0.798284799,0.120124068,0.018184476,21.08521616,1.274029185,13.14430751,146.0156139,1,1,1,0,0.038732394,0.648591549,1,0,0.3
RL-W-D3-2016-1-15-T3,RL-W-2016-1-15-T3,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, YC",0.7235,28,0.920693339,1706.673326,196.0307184,28,28,2.937936475,0.049096653,0.725817532,0.753285143,0.116412377,0.018623775,19.75636561,1.306625816,12.60638869,179.6123475,1,1,1,0,0,0.695922598,1,0,0.401520387
RL-W-D3-2016-1-15-T4,RL-W-2016-1-15-T4,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, YC",0.76,29,0.897033414,1823.912544,206.0479682,29,29,2.927190617,0.049096653,0.757901505,0.73682005,0.1351287,0.023774009,23.32383795,1.330757757,13.94539474,166.5182186,1,1,1,0,0.016447368,0.643421053,1,0,0.420394737
RL-W-D3-2016-1-15-T5,RL-W-2016-1-15-T5,Raffles Lighthouse,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, YC",0.715,21,0.842003032,1540.370856,174.9092656,21,21,2.454116969,0.049096653,0.647768864,0.590300111,0.093560354,0.011397656,24.61362108,1.401645207,6.362307692,214.993007,1,1,1,0,0.008391608,0.481118881,1,0,0.53986014
RL-W-D3-2016-12-23-T1,RL-W-2016-12-23-T1,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,1,DH,0.641,36,0.935319472,2287.619227,206.9059997,36,36,2.498886953,0.049096653,0.682687185,0.870573713,0.142029487,0.024710264,27.23460646,1.459725686,8.244344774,213.8815166,1,1,1,0,0.134165367,0.321372855,0,0,0.496099844
RL-W-D3-2016-12-23-T2,RL-W-2016-12-23-T2,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,2,DH,0.5435,33,0.921921614,1870.081287,184.813387,33,33,2.946480565,0.049096653,0.746900894,0.715875125,0.113588987,0.017526765,20.416186,1.279684971,11.67752597,209.2421354,1,1,1,0,0,0.553817847,0,0,0.533578657
RL-W-D3-2016-12-23-T3,RL-W-2016-12-23-T3,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,3,DH,0.6555,32,0.944157894,2095.853034,197.6483658,32,32,2.905330252,0.049096653,0.814593218,0.783126943,0.137406714,0.025457589,21.69294175,1.315236,18.87773407,244.5376176,1,1,1,0,0.04576659,0.543096873,1,0,0.366132723
RL-W-D3-2016-12-23-T4,RL-W-2016-12-23-T4,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,4,DH,0.6945,23,0.887337048,1799.109893,213.9478661,23,23,2.707860079,0.049096653,0.683716388,0.723138256,0.132635308,0.021131645,19.55307609,1.259592708,11.3808651,273.9351511,1,1,0,0,0,0.519078474,0,0,0.290856731
RL-W-D3-2016-12-23-T5,RL-W-2016-12-23-T5,Raffles Lighthouse,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,5,DH,0.484,32,0.953648999,1958.392008,225.3874968,32,32,2.144646171,0.049096653,0.825096401,0.805851594,0.127492288,0.019143415,20.86872624,1.276712485,5.428634752,196.5495868,1,1,1,0,0.049586777,0.395661157,0,0,0.362603306
RL-W-D3-2017-11-29-T1,RL-W-2017-11-29-T1,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,1,DH,0.6385,25,0.915027574,1654.276235,214.3176602,25,25,1.463138287,0.049096653,0.710543002,0.616749566,0.099596737,0.014645644,22.04186779,1.433167347,14.90681284,193.6476116,1,1,0,0,0.01174628,0.563038371,1,0,0.700861394
RL-W-D3-2017-11-29-T2,RL-W-2017-11-29-T2,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,2,DH,0.6435,34,0.947588369,1880.681909,204.1123504,34,34,2.56142543,0.049096653,0.738751938,0.854670353,0.134975294,0.022241208,18.06483935,1.267166518,9.741962641,161.6503497,1,1,1,0,0,0.602175602,0,0,0.481740482
RL-W-D3-2017-11-29-T3,RL-W-2017-11-29-T3,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,3,DH,0.4895,29,0.92555932,1988.156952,165.2214856,29,29,2.5157736,0.049096653,0.679387127,0.876675735,0.094664376,0.014247777,19.82967827,1.295410509,10.39790603,167.185904,1,1,1,0,0.06639428,0.64351379,1,0,0.515832482
RL-W-D3-2017-11-29-T4,RL-W-2017-11-29-T4,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,4,DH,0.641,24,0.926371626,1761.055858,170.9323665,24,24,1.581819851,0.049096653,0.782416312,0.813060016,0.094517085,0.01209895,17.94597538,1.204311575,6.180538222,153.2332293,1,1,1,0,0.040561622,0.768330733,0,0,0.569422777
RL-W-D3-2017-11-29-T5,RL-W-2017-11-29-T5,Raffles Lighthouse,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,5,DH,0.598,26,0.919947763,1792.071799,191.6373668,26,26,1.970068254,0.049096653,0.692901749,0.870374945,0.145251909,0.023570529,20.22154196,1.393281095,13.78173077,290.4940878,1,1,1,0,0.009197324,0.392976589,1,0,0.456521739
RL-W-D3-2018-8-3-T1,RL-W-2018-8-3-T1,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, SJ",0.723,31,0.931233966,1899.893284,215.3468932,31,31,2.650434028,0.049096653,0.675320161,0.787114008,0.113107536,0.016415201,20.2139721,1.337968973,8.064827829,194.5401107,1,1,1,0,0.002766252,0.670816044,1,0,0.497233748
RL-W-D3-2018-8-3-T2,RL-W-2018-8-3-T2,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, SJ",0.6,34,0.957173611,2162.848645,213.9759855,34,34,3.830499957,0.049096653,0.731005822,0.734923006,0.1649734,0.036258791,25.95826514,1.313127992,23.19085106,185.9626168,1,1,1,0,0.0675,0.38,0,0,0.416666667
RL-W-D3-2018-8-3-T3,RL-W-2018-8-3-T3,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, SJ",0.4165,24,0.928004335,1905.201713,199.251608,24,24,1.70320337,0.049096653,0.733962696,0.89658559,0.118466669,0.015873802,15.71144498,1.188049133,8.668407363,166.0144058,1,1,1,0,0,0.675870348,0,1,0.37454982
RL-W-D3-2018-8-3-T4,RL-W-2018-8-3-T4,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, SJ",0.593,27,0.919738148,1708.190928,212.8050476,27,27,1.573184067,0.049096653,0.675284012,0.879773583,0.138759338,0.020241713,23.12675471,1.169134028,4.057040472,172.4873524,1,1,1,0,0,0.849915683,0,0,0.690556492
RL-W-D3-2018-8-3-T5,RL-W-2018-8-3-T5,Raffles Lighthouse,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, SJ",0.5715,30,0.92198777,1645.363383,177.4977044,30,30,1.664741985,0.049096653,0.729111102,0.755730978,0.150171555,0.028776737,20.30653343,1.311188223,27.69064897,292.6491689,1,1,1,0,0,0.382327209,0,1,0.220472441
RL-W-D3-2019-9-19-T1,RL-W-2019-9-19-T1,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,1,"DH, SC, CM, JF",0.611,27,0.889794574,1616.324547,200.3311293,27,27,2.268249998,0.049096653,0.624338304,0.76516064,0.139050148,0.021598458,30.38848888,1.267351959,3.52933114,221.5261866,1,1,1,0,0.143207856,0.55400982,1,0,0.445171849
RL-W-D3-2019-9-19-T2,RL-W-2019-9-19-T2,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,2,"DH, SC, CM, JF",0.615,27,0.891129619,1682.983692,207.7438124,27,27,2.718702842,0.049096653,0.737686098,0.821956305,0.132319097,0.0211134,20.95955357,1.336396664,7.281219512,204.0308943,1,1,1,0,0.007317073,0.285365854,1,0,0.590243902
RL-W-D3-2019-9-19-T3,RL-W-2019-9-19-T3,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,3,"DH, SC, CM, JF",0.6545,36,0.847331251,2012.637375,187.7634153,36,36,3.050341106,0.049096653,0.702070251,0.730554669,0.124736052,0.0193024,21.37560832,1.404578512,10.3167576,183.9029794,1,1,1,0,0.054239878,0.369747899,1,0,0.653170359
RL-W-D3-2019-9-19-T4,RL-W-2019-9-19-T4,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,4,"DH, SC, CM, JF",0.741,34,0.933210219,2009.398481,179.3207816,34,34,2.507689943,0.049096653,0.671684853,0.895190659,0.143130253,0.025571224,18.5378855,1.403402481,15.6159919,251.8117409,1,1,1,0,0.047908232,0.394736842,0,0,0.452766532
RL-W-D3-2019-9-19-T5,RL-W-2019-9-19-T5,Raffles Lighthouse,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,5,"DH, SC, CM, JF",0.548,30,0.924569769,1860.184058,189.4149021,30,30,2.119496119,0.049096653,0.64788405,0.727938092,0.109876368,0.016649695,19.37004392,1.275294533,10.07206439,203.6514599,1,1,1,0,0.010036496,0.662408759,0,0,0.460766423
RL-W-D3-2020-9-23-T1,RL-W-2020-9-23-T1,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0.655,29,0.933398986,1972.033701,199.2851688,29,29,2.517295895,0.049096653,0.624352524,0.871405837,0.130507131,0.021044142,28.17618662,1.213651175,5.614160305,178.3839695,1,1,1,0,0.169465649,0.546564885,0,0,0.346564885
RL-W-D3-2020-9-23-T2,RL-W-2020-9-23-T2,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0.8255,22,0.882786381,1698.573865,211.3108452,22,22,1.580661357,0.049096653,0.6407386,0.653691151,0.114476109,0.016721965,21.84599578,1.343496526,6.16729255,176.6232586,1,1,1,0,0.026044821,0.311932162,1,0,0.757116899
RL-W-D3-2020-9-23-T3,RL-W-2020-9-23-T3,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0.673,31,0.899400348,1656.564148,183.32906,31,31,2.963993429,0.049096653,0.687202559,0.739752719,0.121551705,0.02054085,28.37296182,1.400738436,11.55400302,190.2942051,1,1,1,0,0.052005944,0.580237741,1,0,0.656760773
RL-W-D3-2020-9-23-T4,RL-W-2020-9-23-T4,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0.473,22,0.903984285,1672.894373,188.1994948,22,22,2.714519614,0.049096653,0.759497885,0.790443813,0.108771736,0.016909168,18.41484204,1.341835236,14.19349894,154.4820296,1,1,1,0,0,0.582452431,1,0,0.578224101
RL-W-D3-2020-9-23-T5,RL-W-2020-9-23-T5,Raffles Lighthouse,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",0.5905,24,0.931723786,1632.119535,185.6629549,24,24,1.662004809,0.049096653,0.787853577,0.842213343,0.090324764,0.012271105,20.8950309,1.307655048,6.12850346,204.4115157,1,1,1,0,0.021168501,0.887383573,1,0,0.576629975
SE-NW-D3-2016-8-23-T1,SE-NW-2016-8-23-T1,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,1,DH,0.055,7,0.831900826,821.6991791,118.9652067,7,7,0.111022808,0.049096653,0.792896086,0.710303257,0.079660176,0.007769074,19.45555556,1.201636364,12.64409091,101.2727273,1,1,1,0,0,0.672727273,0,0,0.345454545
SE-NW-D3-2016-8-23-T2,SE-NW-2016-8-23-T2,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,2,DH,0.1135,10,0.767994721,1155.431777,200.364549,10,10,0.697853792,0.049096653,0.748945671,0.795696503,0.099566529,0.011048871,24.70555203,1.377306763,7.868942731,207.7092511,1,1,0,0,0,0.497797357,1,0,0.242290749
SE-NW-D3-2016-8-23-T3,SE-NW-2016-8-23-T3,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,3,DH,0.132,11,0.837408173,1292.732371,202.993093,11,11,0.494539948,0.049096653,0.737057661,0.783484875,0.054351714,0.004140262,13.06481481,1.178794326,5.215909091,114.1666667,1,1,1,0,0.056818182,0.666666667,1,0,0.268939394
SE-NW-D3-2016-8-23-T4,SE-NW-2016-8-23-T4,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,4,DH,0.0805,9,0.846340805,1319.112957,177.7129181,9,9,0.817870087,0.049096653,0.871283661,0.8668424,0.098358739,0.012041666,20.23437058,1.401570248,13.13944099,135.6521739,1,1,1,0,0.124223602,0.546583851,1,0,0.304347826
SE-NW-D3-2016-8-23-T5,SE-NW-2016-8-23-T5,Pulau Semakau,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,5,DH,0.0955,12,0.784408322,1277.183399,205.4400252,12,12,2.024094492,0.049096653,0.805131147,0.690041598,0.126864461,0.022636215,6.843527187,1.40378655,27.23373494,193.0628272,1,1,1,0,0,0.497382199,1,0,0.890052356
SE-NW-D3-2019-9-17-T1,SE-NW-2019-9-17-T1,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,1,"LN, SQ, CM, JF",0.056,5,0.716358418,1020.03461,205.0568486,5,5,0.782108541,0.049096653,0.866747956,0.835799967,0.113939136,0.015719924,8.298378023,1.213373016,4.534821429,285.4910714,1,1,1,0,0,0,0,1,0.142857143
SE-NW-D3-2019-9-17-T2,SE-NW-2019-9-17-T2,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,2,"LN, SQ, CM, JF",0.1225,12,0.716601416,976.4342117,158.5168656,12,12,0.111798126,0.049096653,0.485977651,0.419841564,0.039379749,0.002031765,7.41839701,0.991675127,3.75122449,102.0693878,1,1,1,0,0,0.093877551,0,1,0.224489796
SE-NW-D3-2019-9-17-T3,SE-NW-2019-9-17-T3,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,3,"LN, SQ, CM, JF",0.0825,5,0.697814509,770.2206441,165.8816186,5,5,0.129013554,0.049096653,0.691295941,0.563530895,0.072781157,0.006347551,15.08367347,1.254545455,3.406969697,249.9393939,1,1,0,0,0,0.181818182,0,0,1.121212121
SE-NW-D3-2019-9-17-T4,SE-NW-2019-9-17-T4,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,4,"LN, SQ, CM, JF",0.029,5,0.772889417,805.2459993,160.0753571,5,5,0.150082753,0.049096653,0.859152638,0.747053069,0.073209645,0.006769312,14.15654378,1.285,10.25086207,245.6034483,1,1,0,0,0,0,1,0,0.25862069
SE-NW-D3-2019-9-17-T5,SE-NW-2019-9-17-T5,Pulau Semakau,SE-NW,17,9,2019,17/09/2019,1.211533333,103.7559167,Crest,Fringing,3,5,"LN, SQ, CM, JF",0.048,7,0.795789931,1089.159211,188.343736,7,7,0.108738014,0.049096653,0.635670576,0.850774982,0.077687417,0.006154205,6.333333334,0.959782609,7.8828125,156.7708333,1,1,0,0,0,0.572916667,0,1,0.03125
