Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Location,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
HA-W-D3-1986-5-9-T5,SGRET1014-5,5,HA-W,9,5,1986,9/05/1986,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.577,11,0.835044409,1299.784435,190.1295613,11,11,0.404457187,0.221688265,0.648938323,0.735512769,0.156962345,0.029587749,20.58983993,1.513894341,14.05417592,320.7702092,0.956672444,0.9822253,0.553911859,0,0.051446474,0.430360952,0.686735102,0.176201506,0.668461983
HA-W-D3-1992-1-15-T1,SGRET2030-1,1,HA-W,15,1,1992,15/01/1992,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.1835,7,0.790725301,975.535539,161.0677803,7,7,0.167864481,0.221688265,0.757798944,0.820024442,0.131647466,0.018519418,18.56310386,1.291187557,10.50466621,241.9735306,1,1,0.610354223,0,0,0.615940054,0.659400545,0.256811989,0.289373297
HA-W-D3-1992-1-15-T2,SGRET2030-2,2,HA-W,15,1,1992,15/01/1992,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.4085,11,0.742771791,1365.310027,114.2581921,11,11,0.221182993,0.221688265,0.678042784,0.848266569,0.10249539,0.014804917,23.13341021,1.452969346,8.131012617,234.4165647,1,0.987113402,0.782479454,0,0.010676961,0.375749302,0.888164956,0.046699934,0.565703167
HA-W-D3-1992-1-15-T3,SGRET2030-3,3,HA-W,15,1,1992,15/01/1992,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.1235,7,0.796210395,1146.662269,193.9996796,7,7,0.204472815,0.221688265,0.760541365,0.72329408,0.109878667,0.017214603,41.29548842,1.361843632,6.783730419,204.6005398,1,0.977921727,0.87854251,0,0.416499533,0.450968546,0.492404235,0.139500934,0.35893024
HA-W-D3-1992-1-15-T4,SGRET2030-4,4,HA-W,15,1,1992,15/01/1992,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.3485,15,0.898171915,1502.622547,126.0797508,15,15,0.480434415,0.221688265,0.758521088,0.695352687,0.141018057,0.028892912,25.82538582,1.408140869,14.35264697,202.8063896,0.958393113,0.943806791,0.798934208,0,0.18322481,0.530597248,0.492506346,0.259339477,0.367083287
HA-W-D3-1992-1-15-T5,SGRET2030-5,5,HA-W,15,1,1992,15/01/1992,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.4335,13,0.83357612,1147.048547,82.28564353,13,13,0.495003838,0.221688265,0.661991176,0.791609791,0.132953494,0.027009357,22.16275627,1.483324005,31.81147828,184.1563001,0.892733564,1,0.78077374,0,0.028719723,0.426086121,0.760034602,0.157727797,0.46378316
HA-W-D3-1993-7-13-T1,SGRET2069-1,1,HA-W,13,7,1993,13/07/1993,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.545,15,0.854943187,1593.606884,213.0828167,15,15,0.436056643,0.221688265,0.618152607,0.740850612,0.155075945,0.026915232,21.33937518,1.264014249,11.58658853,256.1590743,0.983486239,0.967813456,0.497051114,0,0.030163491,0.420279346,0.61450247,0.240691308,0.433689132
HA-W-D3-1993-7-13-T2,SGRET2069-2,2,HA-W,13,7,1993,13/07/1993,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.501,13,0.820225816,1465.444078,140.2722962,13,13,0.339675648,0.221688265,0.786889282,0.84519368,0.12997111,0.02358816,20.26864143,1.331019939,17.99976009,201.7067056,0.96007984,0.978709248,0.742657542,0,0.037078407,0.503512846,0.695700906,0.18787745,0.443884027
HA-W-D3-1993-7-13-T3,SGRET2069-3,3,HA-W,13,7,1993,13/07/1993,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.1145,11,0.793882649,1261.929165,151.4175684,11,11,0.430605834,0.221688265,0.743039458,0.746279226,0.132036538,0.022111755,20.49933954,1.259112468,16.26144434,219.5647727,0.96069869,0.991266376,0.698910955,0,0.019146792,0.512143097,0.667450453,0.256739167,0.289276117
HA-W-D3-1993-7-13-T4,SGRET2069-4,4,HA-W,13,7,1993,13/07/1993,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.2235,17,0.897006641,1564.671599,200.8727426,17,17,0.470765282,0.221688265,0.744287078,0.778650985,0.160994902,0.029100365,20.3321756,1.386824438,15.30833541,302.0556235,0.950782998,0.991290578,0.49121125,0,0.005678885,0.476412551,0.645901451,0.262505019,0.435388344
HA-W-D3-1993-7-13-T5,SGRET2069-5,5,HA-W,13,7,1993,13/07/1993,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.2625,15,0.859268934,1466.041893,168.874268,15,15,0.530480457,0.221688265,0.672210768,0.739797175,0.148299281,0.028756749,24.51564596,1.306546469,12.57354313,206.0006739,0.979047619,0.933015873,0.760272109,0,0.126139194,0.623180708,0.58610989,0.194349817,0.373124542
HA-W-D3-1997-8-27-T1,SGTMS0006-1,1,HA-W,27,8,1997,27/08/1997,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.3485,10,0.844661173,1173.54005,94.95617434,10,10,0.24835964,0.221688265,0.810781934,0.826422978,0.125722536,0.021215963,20.4234707,1.415446336,18.52612147,208.3046389,0.948350072,1,0.75035868,0,0.019512195,0.324055476,0.64892396,0.253407461,0.500346724
HA-W-D3-1997-8-27-T2,SGTMS0006-2,2,HA-W,27,8,1997,27/08/1997,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.172,11,0.887946187,1226.349233,150.2273828,11,11,0.34094116,0.221688265,0.848998221,0.774608126,0.143445021,0.026288934,18.76278893,1.456809,17.17170682,203.7846415,0.936046512,0.984496124,0.649086379,0,0.010733453,0.587447823,0.600067084,0.275771467,0.256568649
HA-W-D3-1997-8-27-T3,SGTMS0006-3,3,HA-W,27,8,1997,27/08/1997,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.284,11,0.848163807,1281.652668,163.3303973,11,11,0.351138652,0.221688265,0.67148749,0.836688006,0.15023351,0.02871744,17.79062902,1.554998286,18.82081686,266.41674,0.924295775,0.990023474,0.646881288,0,0.025568797,0.544871795,0.659385157,0.171045504,0.490691585
HA-W-D3-1997-8-27-T4,SGTMS0006-4,4,HA-W,27,8,1997,27/08/1997,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.1355,8,0.777113601,1171.336166,125.9530784,8,8,0.412853715,0.221688265,0.744399094,0.808417777,0.133304833,0.028563711,13.87207068,1.24435809,30.94397649,139.1036285,0.867158672,0.976629766,0.806997085,0,0.016179393,0.568010219,0.62120352,0.277604315,0.26286309
HA-W-D3-1997-8-27-T5,SGTMS0006-5,5,HA-W,27,8,1997,27/08/1997,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.306,16,0.869110171,1608.104987,206.2981281,16,16,0.566787835,0.221688265,0.609563727,0.755314758,0.173478532,0.037656792,23.35391541,1.299235801,25.91850653,198.7341577,0.897058824,0.979681494,0.605846299,0,0.048466566,0.477656276,0.583936652,0.267911011,0.362478004
HA-W-D3-1998-1-22-T1,SGTMS0052-1,1,HA-W,22,1,1998,22/01/1998,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.293,12,0.852729793,1425.244372,213.5782716,12,12,0.330553719,0.221688265,0.693118361,0.886673929,0.165815863,0.029353911,21.6589827,1.251709845,9.22074609,262.5201746,0.982081911,0.945392491,0.562326169,0,0.058996237,0.551018421,0.579587818,0.306056927,0.304278245
HA-W-D3-1998-1-22-T2,SGTMS0052-2,2,HA-W,22,1,1998,22/01/1998,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.233,11,0.806839323,1214.168936,191.3846701,11,11,0.350800113,0.221688265,0.612465551,0.754664054,0.175436394,0.033087903,17.35009169,1.335045025,7.877871375,230.2317597,0.982832618,0.899856938,0.624463519,0,0.069329812,0.365167272,0.495873225,0.422901535,0.477178937
HA-W-D3-1998-1-22-T3,SGTMS0052-3,3,HA-W,22,1,1998,22/01/1998,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.1275,12,0.865636294,1321.037065,130.8693168,12,12,0.439127782,0.221688265,0.786517305,0.734664867,0.131977201,0.026529249,15.30015164,1.338624323,19.00493477,148.4601684,0.907843137,0.964705882,0.824175824,0,0.041055807,0.583489191,0.574147813,0.299509804,0.288989442
HA-W-D3-1998-1-22-T4,SGTMS0052-4,4,HA-W,22,1,1998,22/01/1998,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.272,13,0.824887814,1490.776717,112.788514,13,13,0.421836509,0.221688265,0.699294042,0.726045363,0.102457404,0.016739258,24.54378008,1.50452349,10.01366452,264.235555,0.964154412,0.993259804,0.860359153,0,0.074700698,0.533673878,0.66927319,0.143105439,0.51042138
HA-W-D3-1998-1-22-T5,SGTMS0052-5,5,HA-W,22,1,1998,22/01/1998,1.226388889,103.7466667,Slope,Fringing,3,REST,Pulau Hantu,0.242,13,0.898077317,1453.280082,206.382071,13,13,0.348058132,0.221688265,0.778260512,0.816415408,0.172844212,0.03466482,20.62341777,1.434427391,21.12485244,257.6010675,0.892561983,0.965564738,0.470135468,0,0.032724094,0.407830049,0.675174825,0.264562142,0.385317334
HP-E-D3-1986-5-16-T1,SGRET1018-1,1,HP-E,16,5,1986,16/05/1986,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.7525,15,0.864493769,1260.928371,140.9158348,15,15,0.248798336,0.221688265,0.722286385,0.76724301,0.113632362,0.016430679,24.78354157,1.449828042,10.96670127,288.3750791,0.976744186,1,0.740740741,0,0.038538206,0.497785161,0.640531561,0.233803987,0.379568106
HP-E-D3-1986-5-16-T2,SGRET1018-2,2,HP-E,16,5,1986,16/05/1986,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.5605,13,0.862332201,1258.291356,120.5147618,13,13,0.193268564,0.221688265,0.690307494,0.859725239,0.106206738,0.014279393,23.70837813,1.342350354,8.82641486,246.1819379,1,0.991079393,0.830033223,0,0.046764565,0.57808104,0.640482399,0.239767035,0.353118781
HP-E-D3-1986-5-16-T3,SGRET1018-3,3,HP-E,16,5,1986,16/05/1986,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.5555,13,0.816502352,1382.714509,143.0580433,13,13,0.377063083,0.221688265,0.586439035,0.839798226,0.120241317,0.020778987,18.95565791,1.430379979,15.59847482,209.2386739,0.9639964,0.992431123,0.747589045,0,0.01381869,0.498540239,0.763674444,0.09304969,0.573729488
HP-E-D3-1986-5-16-T4,SGRET1018-4,4,HP-E,16,5,1986,16/05/1986,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.5125,16,0.835645449,1688.261791,197.4975914,16,16,0.322083736,0.221688265,0.759191439,0.768892278,0.133297472,0.019107509,19.00615963,1.360881278,6.574400126,266.0481372,1,0.993431856,0.597909408,0,0.012382739,0.31438131,0.630742428,0.249403645,0.734078442
HP-E-D3-1986-5-16-T5,SGRET1018-5,5,HP-E,16,5,1986,16/05/1986,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.719,15,0.894656463,1668.869555,201.8442539,15,15,0.428417169,0.221688265,0.706476901,0.774346712,0.139036813,0.024475966,24.35714297,1.245127917,11.68815341,185.5888387,0.97635605,0.982614743,0.669172932,0,0.106781142,0.485510502,0.49154809,0.322367248,0.531248886
HP-E-D3-1992-2-25-T1,SGRET2034-1,1,HP-E,25,2,1992,25/02/1992,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.4055,14,0.898350516,1355.244933,117.3562889,14,14,0.420373003,0.221688265,0.821573341,0.646957761,0.129596094,0.023091469,23.81643938,1.352445726,16.52291908,209.6512909,0.959309494,0.986436498,0.74070812,0,0.034297638,0.559846976,0.621767998,0.247557621,0.279692687
HP-E-D3-1992-2-25-T2,SGRET2034-2,2,HP-E,25,2,1992,25/02/1992,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.3325,10,0.809452202,1353.869844,178.5370521,10,10,0.311546519,0.221688265,0.738047931,0.814204253,0.170200974,0.037184913,20.12621034,1.241320802,36.47328812,100.5975757,0.857142857,0.991729323,0.590977444,0,0.020503181,0.410144592,0.493233083,0.417090804,0.358257181
HP-E-D3-1992-2-25-T3,SGRET2034-3,3,HP-E,25,2,1992,25/02/1992,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.193,8,0.8050149,975.9256664,145.0029664,8,8,0.130304979,0.221688265,0.759958093,0.755843741,0.111427643,0.014891289,18.33683637,1.181001727,10.21262576,192.6334197,1,1,0.795336788,0,0.058031088,0.446243523,0.370120898,0.479976252,0.244710708
HP-E-D3-1992-2-25-T4,SGRET2034-4,4,HP-E,25,2,1992,25/02/1992,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.2225,12,0.842550183,1290.356835,152.443665,12,12,0.267706224,0.221688265,0.626826111,0.844508495,0.132259372,0.01998924,18.72076704,1.272561578,10.41137277,228.0203852,0.993258427,0.990825688,0.684998373,0,0.00891962,0.434539038,0.629870354,0.308818064,0.334225007
HP-E-D3-1992-2-25-T5,SGRET2034-5,5,HP-E,25,2,1992,25/02/1992,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.247,7,0.756126145,904.7025996,63.87646881,7,7,0.17714211,0.221688265,0.654256767,0.756962446,0.127015986,0.018307409,21.96478184,1.141176885,15.33494813,146.2040169,1,1,0.601214575,0,0.03582996,0.331882591,0.291700405,0.585399798,0.203289474
HP-E-D3-1993-7-13-T1,SGRET2073-1,1,HP-E,13,7,1993,13/07/1993,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.409,14,0.86849971,1327.840561,118.9454612,14,14,0.407801832,0.221688265,0.7675635,0.834998329,0.150202577,0.029450032,13.58952823,1.252394408,23.45362793,130.704644,0.932762836,0.963875205,0.641285365,0,0.02482603,0.47946367,0.456695505,0.437374224,0.30396135
HP-E-D3-1993-7-13-T2,SGRET2073-2,2,HP-E,13,7,1993,13/07/1993,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.3525,17,0.894864443,1479.527202,142.6851416,17,17,0.377399834,0.221688265,0.797821166,0.747028506,0.154994885,0.032125729,18.40571448,1.362389666,29.14802176,181.5340679,0.893617021,0.9841513,0.682877406,0,0.040672122,0.485613202,0.538551009,0.340077741,0.283450627
HP-E-D3-1993-7-13-T3,SGRET2073-3,3,HP-E,13,7,1993,13/07/1993,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.137,14,0.862192978,1326.685701,107.3346095,14,14,0.301599611,0.221688265,0.76523301,0.875195428,0.136729201,0.027865931,20.59127821,1.412415858,25.40110204,173.6072757,0.905109489,0.998832117,0.755474453,0,0.026861314,0.407676399,0.574525547,0.236085766,0.558941606
HP-E-D3-1993-7-13-T4,SGRET2073-4,4,HP-E,13,7,1993,13/07/1993,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.18,9,0.719490741,1243.117876,187.6438554,9,9,0.335524347,0.221688265,0.616239643,0.801627509,0.170316141,0.033567065,17.4075524,1.216956997,18.09813105,193.2334491,0.969444444,0.917592593,0.624206349,0,0.057051282,0.530619658,0.664957265,0.292147436,0.309750712
HP-E-D3-1993-7-13-T5,SGRET2073-5,5,HP-E,13,7,1993,13/07/1993,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.1585,8,0.780145091,1117.063375,98.93236416,8,8,0.306982471,0.221688265,0.62573309,0.815186907,0.158184759,0.028723284,15.19975335,1.368170347,27.0536409,122.1832282,0.905362776,1,0.324921136,0,0,0.495268139,0.690851735,0.309148265,0.212407992
HP-E-D3-1997-12-19-T1,SGTMS0026-1,1,HP-E,19,12,1997,19/12/1997,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.2785,10,0.751596298,1263.046528,68.88090352,10,10,0.377399834,0.221688265,0.547081281,0.586588655,0.084457923,0.014164264,20.22365158,1.345047062,16.56293211,148.9046194,0.971274686,0.985733094,0.92331367,0,0.02109101,0.464733002,0.75898909,0.122997514,0.454785251
HP-E-D3-1997-12-19-T2,SGTMS0026-2,2,HP-E,19,12,1997,19/12/1997,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.248,10,0.873479774,660.1741137,39.7405081,10,10,0.091030873,0.221688265,0.825593263,0.707628165,0.100811777,0.017461915,15.86956515,1.414374804,20.61022597,156.0653082,0.923387097,1,0.923387097,0,0.019758065,0.467741935,0.514919355,0.336693548,0.382879704
HP-E-D3-1997-12-19-T3,SGTMS0026-3,3,HP-E,19,12,1997,19/12/1997,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.17,11,0.856314879,1279.589629,186.188135,11,11,0.34094116,0.221688265,0.774151198,0.830914921,0.174896803,0.035668034,16.44367321,1.308338998,24.31339885,224.9086134,0.894117647,0.978431373,0.550420168,0,0.014932127,0.456777903,0.441968326,0.488885747,0.193295626
HP-E-D3-1997-12-19-T4,SGTMS0026-4,4,HP-E,19,12,1997,19/12/1997,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.1155,8,0.830081895,958.3604059,56.60768908,8,8,0.185311471,0.221688265,0.78915131,0.595483084,0.115224437,0.022934124,14.85207444,1.380335097,27.56898518,120.5700688,0.887445887,1,0.887445887,0,0.002497502,0.389044289,0.551948052,0.347069597,0.51989122
HP-E-D3-1997-12-19-T5,SGTMS0026-5,5,HP-E,19,12,1997,19/12/1997,1.226466667,103.7462,Slope,Patch,3,REST,Hantu Patch,0.131,9,0.808868947,995.5541105,78.60334589,9,9,0.100304108,0.221688265,0.659733345,0.881343063,0.116555503,0.014780922,15.91464405,1.14716126,14.54009224,133.9685569,0.984732824,1,0.602362205,0,0.013358779,0.298505089,0.346374046,0.595419847,0.313931298
HP-W-D3-1986-6-19-T1,SGRET1022-1,1,HP-W,19,6,1986,19/06/1986,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.7245,4,0.08047148,941.2525473,16.97511487,4,4,0.123987406,0.221688265,0.522337968,0.995243475,0.025420937,0.004705851,41.55327982,0.958442604,1.369534692,88.99196617,1,1,0.97515528,1,0.110606785,0.647866787,0.520703934,0.368689282,0.680387889
HP-W-D3-1986-6-19-T2,SGRET1022-2,2,HP-W,19,6,1986,19/06/1986,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.2635,5,0.594968476,1058.968907,152.6505556,5,5,0.231262756,0.221688265,0.319989432,0.938583939,0.13461182,0.019996246,30.2060686,1.06320131,3.101782586,161.9082372,1,0.870967742,0.653022499,1,0.15333528,0.603422858,0.45829076,0.410560502,0.579579623
HP-W-D3-1986-6-19-T3,SGRET1022-3,3,HP-W,19,6,1986,19/06/1986,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.1395,6,0.653280405,1106.075571,190.9944167,6,6,0.213725602,0.221688265,0.582613477,0.593460817,0.12473272,0.021727592,34.62475542,1.118477539,3.126434266,125.4859388,1,0.887694146,0.849462366,1,0.210090984,0.557807187,0.394540943,0.408429832,0.482837055
HP-W-D3-1986-6-19-T4,SGRET1022-4,4,HP-W,19,6,1986,19/06/1986,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.2725,6,0.513929804,1077.166752,129.5952728,6,6,0.261282431,0.221688265,0.605525147,0.943320947,0.100445115,0.015246625,38.66312464,0.988025557,5.183924371,110.6227946,1,0.975535168,0.868938401,1,0.088920254,0.607433545,0.472829922,0.405081157,0.612279464
HP-W-D3-1986-6-19-T5,SGRET1022-5,5,HP-W,19,6,1986,19/06/1986,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.287,11,0.779176632,1335.28552,202.5458334,11,11,0.33603441,0.221688265,0.635685707,0.805524485,0.139686579,0.022184156,33.77459175,1.180688809,4.38097214,153.8738497,1,0.962833914,0.896963664,1,0.172976414,0.534664522,0.499497454,0.286895269,0.59446194
HP-W-D3-1992-2-24-T1,SGRET2038-1,1,HP-W,24,2,1992,24/02/1992,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.505,16,0.883591805,1492.084408,141.956578,16,16,0.375528913,0.221688265,0.681895521,0.903378099,0.16805919,0.036611015,16.1487311,1.419619897,28.52166578,154.5459866,0.867722772,0.961770624,0.628995757,0,0.034958111,0.606964966,0.554729627,0.272757045,0.313513582
HP-W-D3-1992-2-24-T2,SGRET2038-2,2,HP-W,24,2,1992,24/02/1992,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.5355,14,0.827799529,1324.136923,105.5884162,14,14,0.391851104,0.221688265,0.572641036,0.925333345,0.140214143,0.027672285,20.31340465,1.427342246,24.33368771,126.7509948,0.910177404,0.98061613,0.702147526,0,0.033230386,0.66564318,0.760626302,0.158904929,0.300937897
HP-W-D3-1992-2-24-T3,SGRET2038-3,3,HP-W,24,2,1992,24/02/1992,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.5,15,0.887106,1352.790852,154.330592,15,15,0.434572045,0.221688265,0.707343162,0.752209724,0.160598999,0.034125519,23.29000766,1.492903619,26.88923651,242.2666474,0.8736,0.995641026,0.6635,0,0.041923077,0.468664103,0.6588,0.203626923,0.391013462
HP-W-D3-1992-2-24-T4,SGRET2038-4,4,HP-W,24,2,1992,24/02/1992,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.492,13,0.894843926,1187.66175,154.63068,13,13,0.369309902,0.221688265,0.758676793,0.826271554,0.169901098,0.035111431,21.06666649,1.441158371,30.02873857,188.1357554,0.867479675,0.990934066,0.5625,0,0.006910569,0.524593496,0.647560976,0.241514228,0.284425813
HP-W-D3-1992-2-24-T5,SGRET2038-5,5,HP-W,24,2,1992,24/02/1992,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.387,16,0.849194426,1453.905902,196.3122364,16,16,0.42639829,0.221688265,0.635492485,0.775708844,0.157508934,0.028382423,21.82951489,1.231451761,15.81216482,265.6442362,0.955555556,0.98587385,0.456718346,0,0.00667528,0.571586994,0.426421189,0.308602498,0.467764858
HP-W-D3-1993-10-2-T1,SGRET2077-1,1,HP-W,2,10,1993,2/10/1993,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.637,15,0.864923146,1419.07076,161.8960183,15,15,0.451635491,0.221688265,0.532777371,0.671586233,0.147958839,0.027060676,23.40758395,1.461563011,18.29325547,280.1850899,0.955259027,0.996794872,0.627943485,0,0.042374109,0.354144024,0.701177394,0.199560741,0.557449785
HP-W-D3-1993-10-2-T2,SGRET2077-2,2,HP-W,2,10,1993,2/10/1993,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.625,17,0.855168,1557.997962,135.2409793,17,17,0.33935864,0.221688265,0.75132244,0.838230074,0.130105841,0.025113645,21.63480544,1.364626072,24.01164781,188.7166194,0.9336,1,0.7824,0,0.050033846,0.433758462,0.67204,0.222796154,0.520403077
HP-W-D3-1993-10-2-T3,SGRET2077-3,3,HP-W,2,10,1993,2/10/1993,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.1875,15,0.898275556,1591.732684,205.4383187,15,15,0.432912325,0.221688265,0.831227932,0.740084514,0.164551452,0.035073376,14.69356553,1.276778049,24.8998754,146.2764644,0.912,0.947937778,0.633333333,0,0.063294359,0.573229499,0.264387985,0.576600366,0.30654823
HP-W-D3-1993-10-2-T4,SGRET2077-4,4,HP-W,2,10,1993,2/10/1993,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.3175,13,0.821858764,1390.090999,183.0776303,13,13,0.451635491,0.221688265,0.624084757,0.797473988,0.164466303,0.031919327,19.73069006,1.350450192,25.91177615,238.8741405,0.907086614,1,0.54488189,0,0.005733322,0.501086499,0.701417323,0.236105823,0.303680021
HP-W-D3-1993-10-2-T5,SGRET2077-5,5,HP-W,2,10,1993,2/10/1993,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.499,17,0.897805631,1415.029477,170.4536888,17,17,0.477036098,0.221688265,0.626999396,0.796142084,0.180401653,0.039630451,20.82192516,1.430463557,37.59133623,210.7985216,0.881763527,0.994848156,0.55260521,0,0.012031756,0.564798186,0.545691383,0.234035378,0.30836288
HP-W-D3-1998-10-13-T1,SGTMS0030-1,1,HP-W,13,10,1998,13/10/1998,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.2815,17,0.89420732,1567.128007,172.2392765,17,17,0.490037726,0.221688265,0.719390883,0.758889713,0.146730572,0.026185024,13.67932156,1.344386775,20.33089566,166.7782695,0.911190053,0.997539975,0.596041614,0,0.01457394,0.460004782,0.331670993,0.494776723,0.510192649
HP-W-D3-1998-10-13-T2,SGTMS0030-2,2,HP-W,13,10,1998,13/10/1998,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.3455,15,0.896173879,1473.917756,198.1893223,15,15,0.490037726,0.221688265,0.655476479,0.829112429,0.183071145,0.037127421,15.54561496,1.338008217,17.36609422,205.3331246,0.93487699,0.945288754,0.510026876,0,0.047534231,0.3812609,0.442808639,0.499881721,0.477751494
HP-W-D3-1998-10-13-T3,SGTMS0030-3,3,HP-W,13,10,1998,13/10/1998,1.226388889,103.7455556,Slope,Patch,3,REST,Hantu Patch,0.346,16,0.878733837,1592.581922,182.9543906,16,16,0.496485168,0.221688265,0.699356768,0.778184017,0.158089947,0.032398912,17.17728168,1.520137616,18.95570189,244.2765296,0.934971098,0.965077071,0.61068525,0,0.054857715,0.437524085,0.5301245,0.370345153,0.600465948
